repo,type,number,title,labels,created_at,url,body
olaflaitinen/llm-proteomics-hallucination,issues,3,Potential fix for code scanning alert no. 2: Workflow does not contain permissions,[],2025-11-09T14:32:59Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/3,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/2](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/2)

To fix the issue, add a `permissions` block to the workflow file to restrict the GITHUB_TOKEN permissions to the minimum required. Since this workflow only checks out code, installs dependencies, builds LaTeX, and uploads artifacts (but does NOT modify repository contents or interact with issues/PRs), the"
olaflaitinen/llm-proteomics-hallucination,issues,2,Potential fix for code scanning alert no. 16: Incomplete regular expression for hostnames,[],2025-11-09T14:30:57Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/2,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/16](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/16)

To fix the issue, escape the dot (`.`) in the regular expression so it matches a literal dot, not any character.  
Specifically, in line 63:
```python
doi = re.sub(r'^https?://dx.doi.org/', '', doi)
```
should become:
```python
doi = re.sub(r'^https?://dx\.doi\.org/', '', doi)
```
Only the two periods i"
pascalwhoop/medical-mcps,issues,1,SQLite threading issue with CTG client caching,['bug'],2025-11-18T13:30:27Z,https://github.com/pascalwhoop/medical-mcps/issues/1,"## Problem

The ClinicalTrials.gov (CTG) API client uses `hishel.requests.CacheAdapter()` for HTTP caching, which creates SQLite connections that are thread-local. However, the CTG client uses `asyncio.to_thread()` to run synchronous `requests` calls in separate threads, causing SQLite threading errors:

```
SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 6285668352 and this is thread id 6319321088.
```

## Affected Tools

- `ctg_searc"
s-uryansh/GladMeds,issues,1,Fix React Server Components CVE vulnerabilities,[],2025-12-17T01:01:11Z,https://github.com/s-uryansh/GladMeds/pull/1,"> [!IMPORTANT]
> This is an automatic PR generated by Vercel to help you with patching efforts. We can't guarantee it's comprehensive, and it may contain mistakes. Please review our [guidance](https://vercel.link/additional-checks) before merging these changes.

A critical remote code execution (RCE) vulnerability in React Server Components, impacting frameworks such as Next.js, was identified in the project [gladmeds](https://vercel.com/suryansh-rohils-projects/gladmeds). The vulnerability enab"
the-momentum/open-wearables,issues,375,Apple Health device & software are wrong,"['bug', 'backend', 'apple health']",2026-01-21T15:59:15Z,https://github.com/the-momentum/open-wearables/issues/375,We need to fix registering devices and device softwwares for Apple Health.
the-momentum/open-wearables,issues,373,fix(backend): fix multiple Apple Health issues,"['bug', 'backend', 'apple health']",2026-01-21T14:40:18Z,https://github.com/the-momentum/open-wearables/pull/373,"- Sleep efficiency changes
- Changes to calculating bmi
- Height now returned in meters from apple SDK
- percentages now returned as percentages, not ratios

Also:
- Moved constant schemas away from data point repository
- Event record service doesnt directly query data from database now, instead creating a new method in repository and using mapping repo as well

Resolves #357 
Resolves #353 
Resolves #351
Resolves #346
Resolves #352 
"
the-momentum/open-wearables,issues,341,Field name mismatch between backend and frontend for workouts,"['bug', 'frontend']",2026-01-20T12:30:25Z,https://github.com/the-momentum/open-wearables/issues/341,"### Problem

Frontend `EventRecordResponse` type uses different field names than the backend `Workout` schema, causing workout metrics to display as empty/undefined.

### Field name mismatches

| Backend returns | Frontend expected |
|-----------------|-------------------|
| `avg_heart_rate_bpm` | `heart_rate_avg` |
| `max_heart_rate_bpm` | `heart_rate_max` |
| `elevation_gain_meters` | `total_elevation_gain` |

### Affected files

- `backend/app/schemas/events.py` - `Workout` schema
- `frontend"
the-momentum/open-wearables,issues,324,Apple Health sync takes too much time,"['bug', 'backend', 'apple health']",2026-01-17T20:08:40Z,https://github.com/the-momentum/open-wearables/issues/324,"Tasks in celery take even up to 180 seconds each.

We can reduce it to less than 1 second."
the-momentum/open-wearables,issues,319,fix: Datapoint bulk,"['bug', 'backend', 'apple health']",2026-01-16T13:35:38Z,https://github.com/the-momentum/open-wearables/pull/319,"Resolves #324
Avg ~0.5 s per task"
the-momentum/open-wearables,issues,310,Connection status does not update in UI after successful OAuth authorization,"['bug', 'frontend']",2026-01-14T15:07:05Z,https://github.com/the-momentum/open-wearables/issues/310,"Currently, after a user successfully completes the OAuth authorization flow and is redirected back to the application via the specified redirect_url, the UI does not automatically update to reflect the new connection state. The interface (Developer Portal or integrated widget) continues to suggest the provider is available for connection, even though the backend should have the connection marked as active

https://github.com/user-attachments/assets/1d8a845b-1b96-4c16-898d-f77d694c4bc4"
the-momentum/open-wearables,issues,309,fix: Added sentry handling celery exceptions,"['bug', 'backend']",2026-01-14T12:00:30Z,https://github.com/the-momentum/open-wearables/pull/309,"Closes #308 

1) Added Celery integration for Sentry.
2) Added Sentry helper to log unpropagated errors.
3) Updated AGENTS.md"
the-momentum/open-wearables,issues,308,Sentry doesn't catch errors from celery,"['bug', 'backend']",2026-01-14T11:59:32Z,https://github.com/the-momentum/open-wearables/issues/308,"Now in celery tassk it's intentional to let application flow even though error happened. This is because we don't want to have entire flow failed because of one failed task. But this way sentry won't catch exception, since it's not correctly propagated."
the-momentum/open-wearables,issues,304,fix: .env.example missing redirect_uris,"['bug', 'backend']",2026-01-13T14:09:24Z,https://github.com/the-momentum/open-wearables/pull/304,Closes #303 
the-momentum/open-wearables,issues,303,Missing redirect_uri envs in .env.example,"['bug', 'backend']",2026-01-13T14:07:09Z,https://github.com/the-momentum/open-wearables/issues/303,"- Garmin
- Suunto
- Polar"
the-momentum/open-wearables,issues,302,Inconsistent workout mapping and excessive null fields for Whoop,['bug'],2026-01-13T11:41:17Z,https://github.com/the-momentum/open-wearables/issues/302,"The [list-workouts endpoint](https://docs.openwearables.io/api-reference/events/list-workouts) returns excessive null values for the Whoop provider and fails to correctly map common activity types (like Gym). See examples below:

```json
{
    ""data"": [
        {
            ""id"": ""933cd47f-7467-4ef3-9b36-e20eb2a19d03"",
            ""type"": ""running"",
            ""name"": null,
            ""start_time"": ""2026-01-11T18:07:54Z"",
            ""end_time"": ""2026-01-11T19:31:20.007000Z"",
            ""dur"
the-momentum/open-wearables,issues,297,Fix timeseries duplicates issue,"['bug', 'backend']",2026-01-12T14:53:48Z,https://github.com/the-momentum/open-wearables/pull/297,"Add unique constraint to data_point_series table

Resolves #291 

Be careful with merging, as it can mess with production if there already are duplicate time series values - alembic wont allow an upgrade, if you delete data point series data from db beforehand there shouldnt be an issue (can check first with switching branches on railway)"
the-momentum/open-wearables,issues,293,Sleep data synced via Apple Health not available through sleep summary endpoint,"['bug', 'apple health']",2026-01-12T12:20:51Z,https://github.com/the-momentum/open-wearables/issues/293,"Sleep data synced from Apple Health isn't showing up when I query the sleep summary endpoint despited I granted required permission. 

<img width=""300"" height=""700"" alt=""Image"" src=""https://github.com/user-attachments/assets/8fde7419-c9c6-4565-aeda-2b9afa31ebd1"" />


It's related to https://github.com/the-momentum/open-wearables/issues/290. 

## Steps to reproduce:

1. Install the app from TestFlight (sample app) - request an invitation if you don't have access
2. Sync your Apple Health data
3. "
the-momentum/open-wearables,issues,292,Calories data synced via Apple Health SDK unavailable via timeseries endpoint despite granted permission,"['bug', 'apple health']",2026-01-12T12:13:25Z,https://github.com/the-momentum/open-wearables/issues/292,"I've granted permission for calories data (see screenshot), but when querying the timeseries endpoint, no calorie data is returned.

<img width=""300"" height=""700"" alt=""Image"" src=""https://github.com/user-attachments/assets/f72e8905-b924-4655-b676-227cbce82fd3"" />

```json
{
    ""data"": [],
    ""pagination"": {
        ""next_cursor"": null,
        ""previous_cursor"": null,
        ""has_more"": false,
        ""total_count"": 0
    },
    ""metadata"": {
        ""resolution"": null,
        ""sample_count"""
the-momentum/open-wearables,issues,291,Timeseries data synced via Apple Health SDK contain duplicates,"['bug', 'apple health']",2026-01-12T12:08:30Z,https://github.com/the-momentum/open-wearables/issues/291,"When I query, for example, my steps via:
https://docs.openwearables.io/api-reference/timeseries/get-timeseries

I get those values:

```
{
    ""data"": [
        {
            ""timestamp"": ""2026-01-01T00:05:11Z"",
            ""type"": ""steps"",
            ""value"": 22.0,
            ""unit"": ""count""
        },
        {
            ""timestamp"": ""2026-01-01T00:05:11Z"",
            ""type"": ""steps"",
            ""value"": 22.0,
            ""unit"": ""count""
        },
        {
            ""timestamp"": ""202"
the-momentum/open-wearables,issues,290,Apple Health sleep data not syncing despite granted permissions,"['bug', 'apple health']",2026-01-12T11:25:04Z,https://github.com/the-momentum/open-wearables/issues/290,"Sleep data from Apple Health is not being synced to the Open Wearables platform despite the sample app using requesting and receiving sleep data permissions from the user. The /v1/users/{user_id}/sleep endpoint returns empty results

<img width=""300"" height=""700"" alt=""Image"" src=""https://github.com/user-attachments/assets/588e91a7-ee66-488e-a306-0adffc0d871f"" />

```json
{
    ""data"": [],
    ""pagination"": {
        ""next_cursor"": null,
        ""previous_cursor"": null,
        ""has_more"": false,"
the-momentum/open-wearables,issues,289,Apple Health workout data sync - missing field values and Incorrect activity type mapping,"['bug', 'apple health']",2026-01-12T11:01:43Z,https://github.com/the-momentum/open-wearables/issues/289,"When syncing workout data from Apple Health via the SDK ([sample app](https://github.com/the-momentum/health_bg_sync/pull/3)), the workout records are returned with most critical fields as null and activity types are incorrectly mapped to ""other"" regardless of the actual workout type. 

Payload based on my personal data:

```
{
    ""data"": [
        {
            ""id"": ""6e04404b-42d6-4f4d-9010-05b284a6d234"",
            ""type"": ""other"",
            ""name"": null,
            ""start_time"": ""2026-0"
the-momentum/open-wearables,issues,288,HIPAA compliance support and PHI data handling,['security'],2026-01-12T08:30:22Z,https://github.com/the-momentum/open-wearables/issues/288,"As healthcare organizations evaluate Open Wearables for production use, we need to address compliance requirements and data protection standards for handling Protected Health Information (PHI).

# Areas to address:

## Access Tracking & Accountability
- Implementation of comprehensive audit logging
- Tracking data access patterns (user, timestamp, authentication method)
- Retention policies for audit records

## Current Logging Practices Review
- Assessment of existing error tracking and monitor"
the-momentum/open-wearables,issues,281,HRV Data Integrity: Suunto RMSSD being stored as SDNN series type,"['bug', 'backend', 'data model']",2026-01-09T15:31:30Z,https://github.com/the-momentum/open-wearables/issues/281,"### Description

We have a data integrity issue where Suunto's HRV data (which is RMSSD) is being incorrectly stored under the `heart_rate_variability_sdnn` series type.

### Current Behavior

| Provider | Metric Provided | Stored As |
|----------|-----------------|-----------|
| Apple Health | SDNN | `heart_rate_variability_sdnn` ✅ |
| Suunto | RMSSD | `heart_rate_variability_sdnn` ❌ |

Two clinically different metrics are being mixed into the same series type.

### Evidence

- **Apple Health**"
the-momentum/open-wearables,issues,278,Manual syncing data providers needs to be async to avoid timeouts,"['bug', 'backend']",2026-01-09T13:46:56Z,https://github.com/the-momentum/open-wearables/issues/278,
the-momentum/open-wearables,issues,277,Whoop: read:workout scope missing,"['bug', 'backend']",2026-01-09T13:44:19Z,https://github.com/the-momentum/open-wearables/issues/277,
the-momentum/open-wearables,issues,276,Whoop: validation errors,"['bug', 'backend']",2026-01-09T13:43:54Z,https://github.com/the-momentum/open-wearables/issues/276,Workouts  models needs to be updated
the-momentum/open-wearables,issues,261,fix: Suunto & syncing issues,"['bug', 'backend']",2026-01-07T20:30:52Z,https://github.com/the-momentum/open-wearables/pull/261,"Fixes #252 
Fixes #254 
Resolves #259 

Partially implements #255
Partially implements #260 "
the-momentum/open-wearables,issues,252,Suunto background sync validation error,"['bug', 'backend']",2026-01-05T23:55:14Z,https://github.com/the-momentum/open-wearables/issues/252,"1 validation error for SyncVendorDataResult start_date Input should be a valid string [type=string_type, input_value=datetime.datetime(2026, 1, 5, 18, 24, 2, 773838), input_type=datetime] For further information visit https://errors.pydantic.dev/2.12/v/string_type "
the-momentum/open-wearables,issues,246,Invalid Whoop svg logo,"['bug', 'backend']",2026-01-05T14:05:02Z,https://github.com/the-momentum/open-wearables/issues/246,"<img width=""1800"" height=""1372"" alt=""Image"" src=""https://github.com/user-attachments/assets/05a189c1-7ec6-4fbf-a4c7-924abdb0656d"" />


It can be tested by local url: http://localhost:8000/static/provider-icons/whoop.svg
For reference working suunto logo: http://localhost:8000/static/provider-icons/suunto.svg

Logo is located in backend."
the-momentum/open-wearables,issues,216,Dashboard Recent users section is always empty,"['bug', 'frontend']",2025-12-22T23:26:32Z,https://github.com/the-momentum/open-wearables/issues/216,
the-momentum/open-wearables,issues,214,Workout endpoint doesn't work on frontend,"['bug', 'frontend']",2025-12-22T22:32:17Z,https://github.com/the-momentum/open-wearables/issues/214,
the-momentum/open-wearables,issues,206,feat(auth): Add SDK user-scoped token authentication,[],2025-12-19T11:41:52Z,https://github.com/the-momentum/open-wearables/pull/206,"## Description

Implement a new authentication flow for OpenWearables SDK that provides user-scoped JWT tokens for mobile apps to push health data.

**Key changes:**
- New endpoint `POST /api/v1/users/{external_user_id}/token` for exchanging app credentials for user-scoped JWT
- New Application model for SDK app registration (separate from existing ApiKey)
- SDK tokens are scoped to only authorize `/sdk/` data push endpoints
- All other endpoints return 401 for SDK tokens (security by de"
the-momentum/open-wearables,issues,141,Remove 'Sign up' and Privacy buttons from main page,[],2025-12-08T13:23:01Z,https://github.com/the-momentum/open-wearables/pull/141,
the-momentum/open-wearables,issues,140,`/workouts` endpoint returns empty array despite seeded data,"['bug', 'backend']",2025-12-08T13:11:15Z,https://github.com/the-momentum/open-wearables/issues/140,"After running make init to seed sample data, calling GET `/api/v1/users/{user_id}/workouts` returns an empty array [] even though there should be workout records in the database.

Steps to reproduce:
1. `docker compose up -d`
2. `make init`
3. Login as `admin@admin.com` / `secret123`
4. Get user list via GET `/api/v1/users`
5. Call GET `/api/v1/users/{user_id}/workouts` for any seeded user
6. Response: []"
the-momentum/open-wearables,issues,136,Disable open registration - security risk,['backend'],2025-12-08T12:20:06Z,https://github.com/the-momentum/open-wearables/issues/136,"Anyone with API link can create account and access all data - big security hole for self-hosted deployments.

I see two options for now:
- Hide behind auth - require logged-in developer to create users. Here I see the problem that no one wants to set passwords on behalf of users.
- Remove endpoint completely - cleaner approach, add invite flow later (admin sends email -> user sets own password)

I would go with second approach - less code to maintain now, proper invite system comes later "
the-momentum/open-wearables,issues,135,TypeError: AppleWorkouts missing abstract method implementations causing /api/v1/oauth/providers endpoint failure,['bug'],2025-12-08T12:07:32Z,https://github.com/the-momentum/open-wearables/issues/135,"The GET /api/v1/oauth/providers endpoint returns a 500 error when attempting to retrieve the list of providers. The error occurs during initialization of AppleStrategy, which tries to create an instance of AppleWorkouts.

`TypeError: Can't instantiate abstract class AppleWorkouts without an implementation for abstract methods '_extract_dates', 'get_workout_detail_from_api', 'get_workouts_from_api', 'load_data'` 

We don't need to have those methods to return Apple as provider. "
the-momentum/open-wearables,issues,114,No success screen / info displayed after successful provider authorisation,"['bug', 'frontend']",2025-12-04T17:12:06Z,https://github.com/the-momentum/open-wearables/issues/114,"After successful authorization with provider, user doesn't see success screen. Please see below:

https://github.com/user-attachments/assets/e3828513-d824-4937-91c1-6792144635c5

"
the-momentum/open-wearables,issues,113,OAuth flow fails for second user after completing first user's Polar authorization,"['bug', 'frontend']",2025-12-04T17:09:23Z,https://github.com/the-momentum/open-wearables/issues/113,"**This is not a critical bug, I think in practice it rather won't occur**

In the case when I already went through the authorization flow for Polar with one user, another attempt to go through the flow for another user didn't work (see the video):

https://github.com/user-attachments/assets/0c85ed51-f582-4861-a1e7-140f74caeebd"
the-momentum/open-wearables,issues,104,`X-Open-Wearables-API-Key` authentication not working / inconsistent across endpoints,"['bug', 'backend']",2025-12-04T08:46:31Z,https://github.com/the-momentum/open-wearables/issues/104,"API Key authentication via X-Open-Wearables-API-Key header doesn't seem to work properly and the OpenAPI spec is inconsistent about which endpoints support it.

**Auth not working where documented:**
`POST /api/v1/users` has `X-Open-Wearables-API-Key` defined as optional header param in the spec, but requests with valid API key return 401. Only OAuth2 bearer token works.

**Auth not documented (and likely not supported) where expected:**
`GET /api/v1/users` doesn't have `X-Open-Wearables-API-Key"
tolu-c/HealthGPT,issues,14,Remove MongoDB Credentials from code,['bug'],2023-11-22T01:07:12Z,https://github.com/tolu-c/HealthGPT/issues/14,"- Revoke the credentials, delete it and create a new one
- store the credential in a `.env` file
- make sure you're not pushing the `.env` file"
tolu-c/HealthGPT,issues,13,Remove node modules from your backend code,['bug'],2023-11-22T01:00:47Z,https://github.com/tolu-c/HealthGPT/issues/13,
ubicomplab/rPPG-Toolbox,issues,395,Perfect evaluation results,[],2025-06-22T07:58:20Z,https://github.com/ubicomplab/rPPG-Toolbox/issues/395,"Thanks for your great work!

I’m using the toolbox you provided to run my new method. Fortunately, I’m seeing strong performance across various benchmark datasets, but occasionally MAE, RMSE, MAPE, and Pearson metrics all report exactly 0 and 1.0. 

When I visualize the results, I would expect the predictions to match the ground truth perfectly, but they do not (But good enough). I’ve double-checked every modification to the evaluation metrics and confirmed there is no data leakage. Could you gi"
ubicomplab/rPPG-Toolbox,issues,388,Problems bash.sh uv,['bug'],2025-04-10T11:55:16Z,https://github.com/ubicomplab/rPPG-Toolbox/issues/388,"To work with the rPPG-Toolbox, I followed the official README’s recommendation and chose to use WSL together with uv instead of conda. The goal is to use the pre-trained models.

![Image](https://github.com/user-attachments/assets/1d726b4e-533e-4efd-8577-540c1d0a2561)

I have taken the following steps so far:
1. git clone https://github.com/ubicomplab/rPPG-Toolbox.git
2. cd rPPG-Toolbox
3. curl -Ls https://astral.sh/uv/install.sh | bash 
4. bash setup.sh uv

There were no errors in steps 1-3, ev"
ubicomplab/rPPG-Toolbox,issues,376,Question about running PhysFormer,['bug'],2025-03-09T03:42:41Z,https://github.com/ubicomplab/rPPG-Toolbox/issues/376,"Hello, I am very sorry that I have a new problem. I reprocessed the file according to your instructions, but found the error again today:
Traceback (most recent call last):
  File ""main.py"", line 313, in <module>
    train_and_test(config, data_loader_dict)
  File ""main.py"", line 86, in train_and_test
    model_trainer.train(data_loader_dict)
  File ""G:\rPPG-Toolbox-main\neural_methods\trainer\PhysFormerTrainer.py"", line 111, in train
    rPPG, _, _, _ = self.model(data, gra_sharp)
  File ""D:\Pr"
xkaper001/DocPilot,issues,21,Implement Sign Up Screen,"['enhancement', 'authentication', 'doctor-app']",2025-10-17T12:52:52Z,https://github.com/xkaper001/DocPilot/issues/21,"## Description
Implement the registration/sign up screen for new doctor accounts.

## Design Reference
Figma Frame: `Sign up` (576:2987, 576:2972)

## Requirements
- [ ] Full name input field
- [ ] Email input field with validation
- [ ] Password input field with strength indicator
- [ ] Confirm password input field
- [ ] Terms & Conditions checkbox with clickable text
- [ ] Privacy Policy acceptance
- [ ] ""Sign up"" button
- [ ] Keyboard handling (dismiss on scroll/tap outside)
- [ ] Form valida"
xkaper001/DocPilot,issues,8,"Enhanced CODE_OF_CONDUCT.md with improved guidelines, reporting proce…",[],2025-09-17T15:30:17Z,https://github.com/xkaper001/DocPilot/pull/8,"## Summary
This PR updates the CODE_OF_CONDUCT.md file for DocPilot:

- Pulled the latest Contributor Covenant **v3.0**.
- Retained all healthcare-specific considerations (patient privacy, medical accuracy, accessibility, data security, professionalism).
- Fixed Markdown spacing issues and duplicate FAQ links.
- Clarified the reporting email placeholder ([maintainer@example.com]).
- Polished formatting and readability for clarity.

All sections and original structure have been preserved"
