project_type,discovery_path,remediation_actions,repair_lag_days,clean_body_len
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1234
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,8,1682
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening,0,4436
Traditional,Silent_Commit,Logic_Patching,0,111
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3200
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,4,3089
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5029
Traditional,Silent_Commit,Logic_Patching,0,667
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1812
Traditional,Silent_Commit,Standard_Fix,0,853
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,7,1459
Traditional,Internal_Audit,Logic_Patching|Config_Hardening,0,1532
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,504
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,1,2245
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1883
Traditional,Silent_Commit,Logic_Patching,0,1368
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,1,1769
Traditional,Silent_Commit,Defensive_Doc,0,445
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,549
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,10635
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,5,2406
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,429
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2983
Traditional,Silent_Commit,Config_Hardening,0,376
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,827
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,1,807
Traditional,Official_Advisory,Config_Hardening,0,841
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,1,482
Traditional,Silent_Commit,Defensive_Doc,0,438
Traditional,Silent_Commit,Config_Hardening,0,1009
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6349
Traditional,Silent_Commit,Semantic_Alignment,0,1158
AI-Agent,Silent_Commit,Defensive_Doc,0,584
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Defensive_Doc,0,536
Traditional,Official_Advisory,Config_Hardening,0,841
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6712
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2642
Traditional,Official_Advisory,Config_Hardening,0,828
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,2573
Traditional,Silent_Commit,Defensive_Doc,0,454
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening,0,2206
Traditional,Silent_Commit,Standard_Fix,0,1241
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,3902
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,1239
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,3593
Traditional,Official_Advisory,Config_Hardening,0,841
AI-Agent,Silent_Commit,Defensive_Doc,0,1167
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,7,1246
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1414
Traditional,Community_Report,Config_Hardening,0,602
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2455
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,6,623
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2741
Traditional,Silent_Commit,Semantic_Alignment,0,4542
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7018
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,4710
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2405
Traditional,Internal_Audit,Standard_Fix,30,892
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2416
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,6,36449
Traditional,Official_Advisory,Config_Hardening,7,837
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,6,1501
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2672
Traditional,Silent_Commit,Config_Hardening,0,388
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1153
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2943
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2159
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1189
Traditional,Silent_Commit,Semantic_Alignment,0,1374
Traditional,Community_Report,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,491
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,3609
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2308
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1826
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,6279
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,4718
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,30301
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2130
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1884
Traditional,Silent_Commit,Logic_Patching,1,420
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,18,11902
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2734
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,1890
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,3160
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,12762
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3047
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,3,1419
Traditional,Silent_Commit,Standard_Fix,0,790
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4465
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3407
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,2455
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1282
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2429
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,5535
Traditional,Silent_Commit,Semantic_Alignment,0,149
Traditional,Internal_Audit,Logic_Patching|Config_Hardening,0,1497
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3077
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1827
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5296
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,2,2191
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment,0,6892
AI-Agent,Silent_Commit,Logic_Patching|Defensive_Doc,1,889
AI-Agent,Silent_Commit,Defensive_Doc,2,1406
Traditional,Official_Advisory,Config_Hardening,0,862
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,7,36816
Traditional,Silent_Commit,Defensive_Doc,0,0
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,1883
Traditional,Official_Advisory,Config_Hardening,0,836
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,1719
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3274
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1325
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1170
Traditional,Silent_Commit,Standard_Fix,3,39
Traditional,Silent_Commit,Logic_Patching,0,1291
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,1906
Traditional,Official_Advisory,Config_Hardening,0,828
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,3,5656
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,1752
Traditional,Silent_Commit,Semantic_Alignment,0,1620
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,3,956
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2777
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,6730
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,2422
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4195
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,5539
Traditional,Official_Advisory,Config_Hardening,0,849
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,5564
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,2547
AI-Agent,Silent_Commit,Semantic_Alignment,14,978
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,6640
Traditional,Silent_Commit,Config_Hardening,0,1232
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,631
Traditional,Silent_Commit,Config_Hardening,0,327
Traditional,Silent_Commit,Config_Hardening,0,3578
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,376
Traditional,Silent_Commit,Defensive_Doc,0,489
Traditional,Silent_Commit,Defensive_Doc,0,557
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4375
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5950
Traditional,Official_Advisory,Defensive_Doc,5,2356
Traditional,Silent_Commit,Defensive_Doc,0,1515
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3013
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2306
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,1362
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3462
Traditional,Silent_Commit,Standard_Fix,0,471
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2146
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2724
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,5720
Traditional,Official_Advisory,Config_Hardening,0,828
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1848
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5757
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,3347
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2005
AI-Agent,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2716
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7319
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6887
Traditional,Silent_Commit,Standard_Fix,0,605
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,2032
Traditional,Internal_Audit,Logic_Patching|Defensive_Doc,0,922
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5454
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2352
Traditional,Silent_Commit,Config_Hardening,0,319
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4940
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6255
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1950
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6899
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,2,2047
Traditional,Silent_Commit,Defensive_Doc,0,271
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8206
Traditional,Silent_Commit,Defensive_Doc,0,1790
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3456
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1582
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1165
Traditional,Silent_Commit,Logic_Patching,0,1291
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1600
AI-Agent,Silent_Commit,Logic_Patching|Defensive_Doc,0,898
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4154
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1578
AI-Agent,Internal_Audit,Logic_Patching|Defensive_Doc,0,848
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,2309
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4311
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,713
Traditional,Official_Advisory,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2990
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4124
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,11,2769
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2778
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3475
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,5761
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1839
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,3091
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,9670
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,6900
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1905
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,11199
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2530
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,15,3232
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6356
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,451
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,1,2186
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1821
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1338
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1466
Traditional,Official_Advisory,Config_Hardening,0,828
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1835
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3534
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,5582
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5665
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1876
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3569
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,15,20129
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1805
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2803
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6503
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,5443
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8902
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8549
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7766
Traditional,Silent_Commit,Defensive_Doc,0,1405
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1787
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,7580
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,3007
Traditional,Silent_Commit,Defensive_Doc,2,1719
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,21,1317
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,4449
Traditional,Silent_Commit,Standard_Fix,6,1447
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7583
Traditional,Silent_Commit,Defensive_Doc,0,1322
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,2052
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,9135
Traditional,Silent_Commit,Defensive_Doc,0,1668
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,11,4694
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8642
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2244
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,632
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,804
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,14,3557
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1788
Traditional,Silent_Commit,Standard_Fix,15,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,48,2479
Traditional,Silent_Commit,Logic_Patching,3,208
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3448
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2855
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,6344
Traditional,Silent_Commit,Defensive_Doc,0,643
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,9537
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8192
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening,0,1052
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2245
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,5204
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3071
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,2,2025
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,2,2132
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3662
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4736
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2127
Traditional,Silent_Commit,Logic_Patching,0,865
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1501
